,Unnamed: 0,old_ind,Hotel_Name,Average_Score,key
1338,1338,472433,UNA Hotel Cusani,8.8,"[u'breakfast', u'friendly', u'good', u'great', u'helpful', u'hotel', u'location', u'room', u'staff']"
1339,1339,472697,Hotel Pierre Milano,7.5,[]
1340,1340,472764,MiHotel,7.8,[]
1341,1341,472786,Hotel Milano Scala,8.8,"[u'breakfast', u'friendly', u'good', u'great', u'helpful', u'hotel', u'location', u'nice', u'room', u'staff']"
1342,1342,473049,IH Hotels Milano Gioia,7.5,"[u'breakfast', u'clean', u'good', u'hotel', u'nice', u'room', u'staff']"
1343,1343,473472,Style Hotel,7.7,"[u'hotel', u'location']"
1344,1344,473542,Andreola Central Hotel,8.3,"[u'breakfast', u'good', u'hotel', u'location', u'room', u'staff', u'station']"
1345,1345,473742,Hotel Bristol,8,[u'location']
1346,1346,473815,Admiral Hotel,7.3,[]
1347,1347,473841,UNA Hotel Century,8.6,"[u'breakfast', u'central', u'clean', u'close', u'comfortable', u'good', u'great', u'hotel', u'location', u'modern', u'nice', u'room', u'spacious', u'staff', u'station', u'train']"
1348,1348,474226,Hotel Marconi,8.3,"[u'breakfast', u'close', u'good', u'hotel', u'location', u'nice', u'room', u'staff', u'station']"
1349,1349,474482,Hotel Cavour,8.5,"[u'breakfast', u'clean', u'excellent', u'friendly', u'good', u'great', u'helpful', u'hotel', u'location', u'nice', u'room', u'staff']"
1350,1350,474882,Best Western Plus Hotel Felice Casati,8.4,"[u'breakfast', u'clean', u'good', u'great', u'helpful', u'hotel', u'location', u'nice', u'room', u'staff']"
1351,1351,475184,Nu Hotel,8.9,"[u'breakfast', u'hotel']"
1352,1352,475299,Hotel Magna Pars Small Luxury Hotels of the World,9,"[u'hotel', u'room', u'staff']"
1353,1353,475382,Mercure Milano Regency,7.7,[]
1354,1354,475409,Hotel Auriga,8.2,"[u'breakfast', u'good', u'hotel', u'location', u'room', u'staff', u'station']"
1355,1355,475667,Hotel Portello Gruppo Minihotel,7.8,"[u'breakfast', u'good', u'staff']"
1356,1356,475738,Idea Hotel Milano San Siro,6.9,"[u'breakfast', u'clean', u'good', u'hotel', u'nice', u'positive', u'room', u'staff']"
1357,1357,476205,Windsor Hotel Milano,8.5,"[u'breakfast', u'clean', u'close', u'comfortable', u'friendly', u'good', u'great', u'helpful', u'hotel', u'location', u'metro', u'nice', u'room', u'staff', u'station', u'walk']"
1358,1358,476640,Four Points Sheraton Milan Center,8.2,"[u'good', u'room']"
1359,1359,476776,Four Seasons Hotel Milano,9.1,[]
1360,1360,476820,IH Hotels Milano Watt 13,7.6,"[u'breakfast', u'good', u'hotel']"
1361,1361,477006,LaGare Hotel Milano Centrale MGallery by Sofitel,8.7,"[u'bed', u'breakfast', u'central', u'clean', u'close', u'comfortable', u'friendly', u'good', u'great', u'helpful', u'hotel', u'location', u'modern', u'nice', u'room', u'staff', u'station', u'train']"
1362,1362,477505,Barcel Milan,8.1,"[u'design', u'hotel', u'room']"
1363,1363,477738,UNA Hotel Scandinavia,8.5,"[u'hotel', u'staff']"
1364,1364,477806,Acca Palace,8.5,"[u'breakfast', u'clean', u'good', u'hotel', u'metro', u'room', u'staff', u'station']"
1365,1365,478015,Sina De La Ville,8.2,"[u'breakfast', u'good', u'hotel', u'location', u'room', u'staff']"
1366,1366,478288,UNA Hotel Mediterraneo,8.2,"[u'breakfast', u'good', u'location']"
1367,1367,478361,Hotel La Spezia Gruppo MiniHotel,8.4,[]
1368,1368,478394,Exe Laietana Palace,7.9,"[u'breakfast', u'clean', u'friendly', u'good', u'great', u'helpful', u'hotel', u'location', u'nice', u'room', u'staff']"
1369,1369,478818,Grand Hotel Central,8.9,"[u'bar', u'excellent', u'friendly', u'great', u'helpful', u'hotel', u'location', u'pool', u'roof', u'room', u'staff']"
1370,1370,479116,Ilunion Almirante,7.1,"[u'great', u'location', u'room', u'staff']"
1371,1371,479380,Ohla Barcelona,9,"[u'bar', u'breakfast', u'excellent', u'friendly', u'good', u'great', u'helpful', u'hotel', u'location', u'pool', u'rooftop', u'room', u'staff']"
1372,1372,479747,Barcelona Hotel Colonial,7.8,[u'location']
1373,1373,479801,NH Milano Machiavelli,8.4,"[u'breakfast', u'good', u'location', u'room', u'staff']"
1374,1374,479981,Hotel Sanpi Milano,8.5,"[u'breakfast', u'good', u'location', u'room', u'staff']"
1375,1375,480134,Best Western Hotel Ascot,7.7,"[u'breakfast', u'good', u'location', u'room', u'staff']"
1376,1376,480370,Ca Bianca Hotel Corte Del Naviglio,7.7,"[u'good', u'hotel', u'staff']"
1377,1377,480451,IH Hotels Milano Lorenteggio,7,"[u'breakfast', u'good']"
1378,1378,480614,Hilton Garden Inn Milan North,8.3,"[u'bed', u'breakfast', u'clean', u'close', u'comfortable', u'good', u'great', u'hotel', u'location', u'metro', u'nice', u'room', u'staff', u'station']"
1379,1379,481054,DoubleTree By Hilton Milan,8.1,[]
1380,1380,481095,Hilton Milan,8.2,"[u'breakfast', u'good', u'location', u'room', u'staff', u'station']"
1381,1381,481328,Hotel Wagner,8,[]
1382,1382,481338,Hotel Boutique Duomo,7.5,[u'room']
1383,1383,481400,Hotel Manin,8.4,"[u'breakfast', u'good', u'hotel', u'location', u'room', u'staff']"
1384,1384,481624,Grand Hotel et de Milan,9.1,"[u'hotel', u'location', u'staff']"
1385,1385,481702,Armani Hotel Milano,9.2,[u'staff']
1386,1386,481858,Meli Milano,8.3,"[u'good', u'hotel', u'room']"
1387,1387,481965,Hotel Mediolanum,8.4,"[u'breakfast', u'staff']"
1388,1388,482085,UNA Maison Milano,9.3,"[u'duomo', u'excellent', u'friendly', u'great', u'helpful', u'hotel', u'location', u'room', u'staff']"
1389,1389,482405,Novotel Milano Linate Aeroporto,8,"[u'airport', u'good', u'hotel', u'staff']"
1390,1390,482594,Hotel Carrobbio,8,"[u'location', u'staff']"
1391,1391,482725,NH Milano Grand Hotel Verdi,8.2,"[u'breakfast', u'good', u'room', u'staff']"
1392,1392,482902,Crowne Plaza Milan City,8.5,"[u'room', u'staff']"
1393,1393,483059,Leonardo Hotel Milan City Center,8.2,[u'room']
1394,1394,483194,Petit Palais Hotel De Charme,8.5,"[u'hotel', u'location', u'room', u'staff']"
1395,1395,483263,Mokinba Hotels Montebianco,7.5,[]
1396,1396,483312,Hotel Mentana,7.4,"[u'location', u'staff']"
1397,1397,483451,Atahotel Contessa Jolanda,7.5,[u'room']
1398,1398,483570,Hotel Berna,9.2,"[u'bar', u'bed', u'berna', u'best', u'breakfast', u'buffet', u'central', u'centrale', u'choice', u'clean', u'close', u'coffee', u'comfortable', u'drink', u'everything', u'excellent', u'fantastic', u'free', u'friendly', u'good', u'great', u'helpful', u'hotel', u'location', u'make', u'metro', u'milan', u'minute', u'near', u'nice', u'perfect', u'really', u'recommend', u'restaurant', u'room', u'service', u'staff', u'station', u'stay', u'train', u'walk', u'welcome', u'well', u'would']"
1399,1399,484622,Best Western Atlantic Hotel,8.5,"[u'breakfast', u'good', u'great', u'helpful', u'location', u'room', u'staff', u'station', u'train']"
1400,1400,484928,LHP Hotel Napoleon,8.3,"[u'breakfast', u'good', u'hotel', u'location', u'staff']"
1401,1401,485009,Ibis Styles Milano Palmanova,6.7,[]
1402,1402,485021,Mokinba Hotels Baviera,7.7,[u'room']
1403,1403,485160,Hotel Vittoria,8.1,[u'staff']
1404,1404,485248,Starhotels Business Palace,8.1,"[u'bed', u'breakfast', u'clean', u'close', u'comfortable', u'friendly', u'good', u'great', u'helpful', u'hotel', u'location', u'metro', u'nice', u'room', u'staff', u'station']"
1405,1405,485752,Hotel Mercure Milano Solari,8.3,"[u'clean', u'location', u'room']"
1406,1406,485832,ADI Hotel Poliziano Fiera,8.2,"[u'good', u'room']"
1407,1407,485939,Bulgari Hotel Milano,9.2,[]
1408,1408,485956,Best Western Madison Hotel,8.4,"[u'breakfast', u'central', u'clean', u'close', u'good', u'great', u'helpful', u'hotel', u'location', u'nice', u'room', u'staff', u'station', u'train']"
1409,1409,486332,The Hub Hotel,7.7,"[u'hotel', u'staff']"
1410,1410,486410,Hotel Silver,8.4,[]
1411,1411,486436,Colombia,8.3,"[u'good', u'location', u'station']"
1412,1412,486586,Antares Hotel Rubens,8.5,[u'breakfast']
1413,1413,486699,STRAF a Member of Design Hotels ,8.3,"[u'great', u'location', u'staff']"
1414,1414,486945,Sina The Gray,8.3,[u'location']
1415,1415,487038,Antica Locanda Dei Mercanti,9,[u'room']
1416,1416,487120,Palazzo Segreti,8.9,"[u'location', u'staff']"
1417,1417,487188,Hotel Santa Marta Suites,9.2,"[u'great', u'helpful', u'hotel', u'location', u'staff']"
1418,1418,487365,TH Street Duomo,8.2,[]
1419,1419,487398,Uptown Palace,8.5,"[u'breakfast', u'clean', u'comfortable', u'friendly', u'good', u'great', u'helpful', u'hotel', u'location', u'nice', u'room', u'staff', u'walk']"
1420,1420,487846,Hotel Manzoni,9.2,"[u'hotel', u'location', u'room', u'staff']"
1421,1421,488052,Senato Hotel Milano,9,"[u'breakfast', u'hotel', u'location', u'room', u'staff']"
1422,1422,488256,Baglioni Hotel Carlton The Leading Hotels of the World,8.8,"[u'location', u'staff']"
1423,1423,488409,Hotel Da Vinci,8.1,"[u'also', u'bathroom', u'beautiful', u'bed', u'big', u'breakfast', u'buffet', u'car', u'center', u'choice', u'city', u'clean', u'close', u'comfortable', u'design', u'easy', u'everything', u'excellent', u'food', u'free', u'friendly', u'get', u'good', u'great', u'helpful', u'hotel', u'huge', u'large', u'like', u'location', u'lot', u'metro', u'milan', u'min', u'minute', u'modern', u'money', u'near', u'next', u'nice', u'park', u'parking', u'perfect', u'positive', u'price', u'really', u'room', u'size', u'spacious', u'staff', u'station', u'stay', u'time', u'train', u'value', u'walk', u'well', u'wifi']"
1424,1424,490286,TownHouse Duomo,8.4,[u'location']
1425,1425,490354,TownHouse Galleria,8.3,"[u'location', u'staff']"
1426,1426,490507,Hotel Spadari Al Duomo,9.3,"[u'breakfast', u'excellent', u'friendly', u'great', u'helpful', u'hotel', u'location', u'room', u'staff']"
1427,1427,490750,Starhotels Ritz,8.1,"[u'bed', u'breakfast', u'clean', u'close', u'comfortable', u'excellent', u'friendly', u'good', u'great', u'helpful', u'hotel', u'location', u'metro', u'nice', u'positive', u'room', u'staff', u'station', u'walk']"
1428,1428,491403,Ramada Plaza Milano,8.4,"[u'breakfast', u'clean', u'good', u'great', u'hotel', u'nice', u'room', u'staff']"
1429,1429,491749,NH Milano Touring,8.4,"[u'bed', u'breakfast', u'clean', u'comfortable', u'excellent', u'friendly', u'good', u'great', u'helpful', u'hotel', u'location', u'nice', u'positive', u'room', u'staff', u'station', u'walk']"
1430,1430,492395,AC Hotel Milano a Marriott Lifestyle Hotel,8.3,[u'staff']
1431,1431,492467,Hotel Tiziano Park Vita Parcour Gruppo MiniHotels,8.6,[u'good']
1432,1432,492528,Park Hyatt Milano,9.1,[u'location']
1433,1433,492643,Nhow Milan,8.6,"[u'breakfast', u'hotel', u'nice', u'room', u'staff']"
1434,1434,492841,Holiday Inn Milan Garibaldi Station,8.3,[]
1435,1435,492890,Milan Suite Hotel,8.7,"[u'hotel', u'room']"
1436,1436,493027,Klima Hotel Milano Fiere,8.3,[u'room']
1437,1437,493136,Radisson Blu Hotel Milan,8.2,"[u'good', u'hotel', u'room', u'staff']"
1438,1438,493359,Milan Marriott Hotel,7.6,[u'staff']
1439,1439,493433,ADI Doria Grand Hotel,8.3,"[u'breakfast', u'good']"
1440,1440,493580,Starhotels Echo,8.9,"[u'bed', u'breakfast', u'central', u'clean', u'close', u'comfortable', u'excellent', u'friendly', u'good', u'great', u'helpful', u'hotel', u'location', u'milan', u'modern', u'nice', u'room', u'staff', u'station', u'train']"
1441,1441,494173,Bianca Maria Palace Hotel,9,"[u'bathroom', u'bed', u'breakfast', u'clean', u'comfortable', u'excellent', u'friendly', u'good', u'great', u'helpful', u'hotel', u'location', u'nice', u'room', u'staff', u'walk']"
1442,1442,494693,Hotel D Este,8.1,[u'room']
1443,1443,494791,Hotel Liberty,5.2,[]
1444,1444,494856,Best Western Hotel Mirage,8.5,"[u'breakfast', u'good', u'room', u'staff']"
1445,1445,494939,Hotel Raffaello,8.1,"[u'breakfast', u'clean', u'good', u'hotel', u'room', u'staff']"
1446,1446,495020,Antares Hotel Accademia,8.4,[]
1447,1447,495050,Starhotels Tourist,8.5,"[u'breakfast', u'clean', u'good', u'hotel', u'metro', u'nice', u'room', u'staff', u'station']"
1448,1448,495282,Grand Visconti Palace,8.6,"[u'breakfast', u'good', u'hotel', u'room', u'staff']"
1449,1449,495470,Best Western Hotel Major,8.1,"[u'good', u'location', u'metro', u'staff']"
1450,1450,495543,Hotel Lombardia,7.9,[u'breakfast']
1451,1451,495598,NH Milano Palazzo Moscova,8.2,[u'staff']
1452,1452,495707,Best Western Antares Hotel Concorde,8.1,"[u'breakfast', u'good', u'hotel', u'metro', u'nice', u'room', u'staff']"
1453,1453,495826,Atahotel Linea Uno,8,[u'room']
1454,1454,495945,Best Western Hotel Astoria,7.7,[]
1455,1455,495982,Sheraton Diana Majestic,7.9,"[u'location', u'staff']"
1456,1456,496065,Hotel degli Arcimboldi,8.3,"[u'also', u'bathroom', u'bed', u'big', u'breakfast', u'center', u'centre', u'city', u'clean', u'close', u'comfortable', u'design', u'easy', u'everything', u'excellent', u'friendly', u'get', u'good', u'great', u'helpful', u'hotel', u'location', u'metro', u'milan', u'min', u'minute', u'modern', u'near', u'new', u'nice', u'park', u'parking', u'place', u'positive', u'price', u'really', u'room', u'staff', u'station', u'stay', u'value', u'walk', u'well']"
1457,1457,497183,Novotel Milano Nord Ca Granda,7.8,[]
1458,1458,497242,Best Western Hotel St George,8.1,"[u'breakfast', u'friendly', u'good', u'helpful', u'hotel', u'location', u'nice', u'room', u'staff', u'station']"
1459,1459,497515,NH Carlton Amsterdam,7,"[u'bed', u'breakfast', u'central', u'clean', u'comfortable', u'excellent', u'friendly', u'good', u'great', u'helpful', u'hotel', u'location', u'nice', u'positive', u'room', u'staff', u'view', u'walk']"
1460,1460,498625,Albus Hotel Amsterdam City Centre,8.2,"[u'great', u'hotel', u'location', u'room', u'staff']"
1461,1461,498819,Hotel Vilamar ,8.3,"[u'good', u'location', u'staff']"
1462,1462,498992,Vilana Hotel,8.2,"[u'hotel', u'staff']"
1463,1463,499054,Acevi Villarroel,7.8,"[u'clean', u'friendly', u'good', u'helpful', u'hotel', u'location', u'nice', u'room', u'staff']"
1464,1464,499406,Hotel Arkadenhof,8.5,[]
1465,1465,499434,Hotel Vondel Amsterdam,8,"[u'bed', u'breakfast', u'clean', u'comfortable', u'excellent', u'friendly', u'good', u'great', u'helpful', u'hotel', u'location', u'nice', u'room', u'staff']"
1466,1466,499956,Hotel Pension Baron am Schottentor,8,"[u'good', u'location', u'room', u'staff']"
1467,1467,500179,Hotel Atlanta,7.8,"[u'breakfast', u'clean', u'good', u'great', u'hotel', u'location', u'nice', u'room', u'staff']"
1468,1468,500568,Park Inn by Radisson Uno City Vienna,8.6,"[u'breakfast', u'friendly', u'good', u'hotel', u'location', u'room', u'staff', u'station']"
1469,1469,500929,NH Danube City,8.4,"[u'breakfast', u'good', u'room', u'staff']"
1470,1470,501153,Strandhotel Alte Donau,9.1,[]
1471,1471,501194,ARCOTEL Kaiserwasser Superior,8.6,[u'location']
1472,1472,501337,Mercure Hotel Raphael Wien,8.5,[u'room']
1473,1473,501488,Arthotel ANA Boutique Six,8.2,"[u'breakfast', u'clean', u'close', u'good', u'great', u'helpful', u'hotel', u'location', u'nice', u'room', u'staff']"
1474,1474,501878,Austria Trend Hotel Anatol Wien,8.8,"[u'good', u'hotel', u'location', u'room', u'staff']"
1475,1475,502028,Hotel Kaiserin Elisabeth,9.2,"[u'breakfast', u'clean', u'comfortable', u'excellent', u'friendly', u'good', u'great', u'helpful', u'hotel', u'location', u'room', u'staff']"
1476,1476,502416,Boutique Hotel Notting Hill,8.4,"[u'bar', u'bed', u'clean', u'comfortable', u'excellent', u'friendly', u'good', u'great', u'helpful', u'hotel', u'location', u'lovely', u'nice', u'really', u'room', u'staff', u'stay', u'tram', u'walk']"
1477,1477,503073,Crowne Plaza London Ealing,8.5,"[u'bed', u'breakfast', u'clean', u'comfortable', u'excellent', u'friendly', u'good', u'great', u'helpful', u'hotel', u'location', u'room', u'staff', u'tube']"
1478,1478,503486,Good Hotel London,8.1,"[u'bed', u'clean', u'comfortable', u'friendly', u'good', u'great', u'helpful', u'hotel', u'location', u'nice', u'really', u'room', u'staff', u'view']"
1479,1479,504027,Park Plaza Westminster Bridge London,8.7,"[u'access', u'also', u'always', u'amaze', u'amazing', u'area', u'attraction', u'back', u'bar', u'bathroom', u'beautiful', u'bed', u'bedroom', u'ben', u'best', u'big', u'birthday', u'book', u'breakfast', u'bridge', u'brilliant', u'cake', u'central', u'check', u'child', u'choice', u'clean', u'close', u'coffee', u'comfortable', u'comfy', u'concierge', u'could', u'day', u'definitely', u'distance', u'easy', u'efficient', u'enjoy', u'even', u'every', u'everything', u'excellent', u'extra', u'extremely', u'eye', u'fabulous', u'facility', u'family', u'fantastic', u'food', u'free', u'friendly', u'get', u'give', u'go', u'good', u'great', u'helpful', u'hotel', u'kid', u'large', u'like', u'location', u'london', u'lounge', u'love', u'lovely', u'make', u'minute', u'modern', u'much', u'near', u'need', u'nice', u'night', u'one', u'parliament', u'perfect', u'place', u'polite', u'pool', u'positive', u'price', u'quality', u'quiet', u'really', u'reception', u'recommend', u'restaurant', u'room', u'see', u'service', u'shower', u'size', u'spa', u'spacious', u'staff', u'station', u'stay', u'studio', u'suite', u'superb', u'swim', u'time', u'tube', u'upgrade', u'value', u'view', u'visit', u'walk', u'waterloo', u'welcome', u'well', u'westminster', u'wonderful', u'would']"
1480,1480,508196,Hotel du Vin Cannizaro House Wimbledon,8.4,"[u'bed', u'good', u'great', u'hotel', u'location', u'lovely', u'room', u'staff']"
1481,1481,508485,Amsterdam Canal Residence,8.3,"[u'breakfast', u'room', u'staff']"
1482,1482,508552,Thistle Trafalgar Square The Royal Trafalgar,8.4,"[u'bed', u'breakfast', u'excellent', u'friendly', u'good', u'great', u'helpful', u'hotel', u'location', u'room', u'staff']"
1483,1483,509019,Corinthia Hotel London,9.4,"[u'hotel', u'room', u'spa', u'staff']"
1484,1484,509232,The Student Hotel Amsterdam City,8.7,"[u'also', u'amaze', u'amazing', u'amsterdam', u'area', u'around', u'atmosphere', u'away', u'back', u'bed', u'big', u'bike', u'breakfast', u'center', u'central', u'centre', u'check', u'city', u'clean', u'close', u'comfortable', u'comfy', u'cool', u'day', u'decor', u'definitely', u'design', u'easy', u'even', u'everything', u'excellent', u'facility', u'food', u'free', u'friendly', u'get', u'go', u'good', u'great', u'gym', u'helpful', u'hotel', u'like', u'location', u'lot', u'love', u'lovely', u'make', u'metro', u'min', u'minute', u'modern', u'new', u'next', u'nice', u'people', u'perfect', u'place', u'pool', u'positive', u'really', u'reception', u'recommend', u'restaurant', u'right', u'room', u'service', u'spacious', u'staff', u'station', u'stay', u'stop', u'student', u'super', u'table', u'view', u'walk', u'welcome', u'well', u'would', u'young']"
